,Id,Appliance,Company,Energy_Consumption_kWh,Materials_Used,Manufacturing_Emissions_kg_CO2e,Transportation_Mode,Distance_Traveled_km,Transportation_Emissions_kg_CO2e,Energy_Efficiency,Water_Consumption_gallons,Energy_Star_Rating,Eco_Friendly_Certificate_1,Eco_Friendly_Certificate_2,Biodegradable_Packaging,Eco_Friendliness
5968,5969,Non-Eco Microwave,Generic,836,"Steel, plastic",152,Truck,50,159,1,0,1,No Certification,Energy Star Certified,0,1
5969,5970,Non-Eco Microwave,Maytag,307,"Steel, plastic, copper, aluminum",333,Train,807,295,5,9,4,Cradle to Cradle Certified,Green Seal Certified,0,4
5970,5971,Non-Eco Microwave,Generic,735,"Steel, plastic, glass",653,Truck,230,104,2,0,1,EPEAT Certified,EcoLabel Certified,0,3
5971,5972,Non-Eco Microwave,Sony,120,"Plastic, glass, copper, aluminum",111,Airplane,612,49,5,0,3,ENERGY STAR Certified,Green Seal Certified,1,5
5972,5973,Non-Eco Microwave,Generic,219,"Steel, plastic, glass",129,Truck,50,100,4,0,1,No Certification,No Certification,0,2
5973,5974,Non-Eco Microwave,Sony,60,"Plastic, aluminum",68,Airplane,2000,400,5,0,5,RoHS Compliant,Energy Star Certified,1,4
5974,5975,Non-Eco Microwave,Generic,320,"Steel, plastic, glass",71,Truck,482,153,4,1,1,No Certification,EcoLogo Certified,0,1
5975,5976,Non-Eco Microwave,Panasonic,792,"Steel, plastic, glass",625,Truck,50,156,1,1,1,No Certification,No Certification,0,1
5976,5977,Non-Eco Microwave,Panasonic,60,"Plastic, glass, copper, aluminum",135,Airplane,913,258,4,0,5,No Certification,Energy Star Certified,1,5
5977,5978,Non-Eco Microwave,Whirlpool,533,"Plastic, glass, copper, aluminum",496,Ship,1275,195,1,12,4,ENERGY STAR Certified,EcoLabel Certified,0,4
5978,5979,Non-Eco Microwave,Generic,1239,"Steel, plastic",750,Truck,228,76,2,0,1,No Certification,Green Seal Certified,0,3
5979,5980,Non-Eco Microwave,Panasonic,60,"Plastic, glass, copper, aluminum",110,Ship,50,153,5,0,4,EcoLogo Certified,Energy Star Certified,1,5
5980,5981,Non-Eco Microwave,Generic,156,"Steel, plastic",533,Truck,50,53,1,1,1,No Certification,No Certification,0,3
5981,5982,Non-Eco Microwave,LG,298,"Steel, plastic, glass",89,Truck,50,141,2,0,1,EcoLogo Certified,Energy Star Certified,0,4
5982,5983,Non-Eco Microwave,Whirlpool,117,"Plastic, glass, copper, aluminum",572,Ship,610,391,4,0,4,Energy Star Certified,EcoLabel Certified,0,1
5983,5984,Non-Eco Microwave,Generic,586,"Steel, plastic, copper, aluminum",95,Truck,675,193,5,0,4,ENERGY STAR Certified,EcoLogo Certified,0,2
5984,5985,Non-Eco Microwave,Sony,65,"Glass, tungsten",30,Ship,540,104,5,0,5,Cradle to Cradle Certified,Energy Star Certified,0,3
5985,5986,Non-Eco Microwave,Generic,748,"Steel, plastic, glass",750,Truck,207,10,1,0,1,RoHS Compliant,No Certification,0,1
5986,5987,Non-Eco Microwave,LG,60,"Plastic, glass, copper, aluminum",103,Airplane,2000,273,5,0,3,EcoLogo Certified,Energy Star Certified,1,5
5987,5988,Non-Eco Microwave,HP,980,"Plastic, glass, copper, aluminum",185,Truck,79,102,2,0,3,No Certification,No Certification,0,3
5988,5989,Non-Eco Microwave,Generic,491,"Steel, plastic, copper, aluminum",580,Ship,1044,224,2,11,4,Energy Star Certified,EcoLogo Certified,1,4
5989,5990,Non-Eco Microwave,Philips,103,"Steel, plastic, glass",110,Truck,607,116,4,0,3,No Certification,EcoLogo Certified,0,4
5990,5991,Non-Eco Microwave,Generic,1181,"Steel, aluminum",750,Truck,136,62,1,1,2,No Certification,No Certification,0,4
5991,5992,Non-Eco Microwave,LG,60,"Plastic, aluminum",69,Truck,50,130,5,0,4,No Certification,Energy Star Certified,0,4
5992,5993,Non-Eco Microwave,Sony,60,"Steel, plastic, copper, aluminum",30,Train,1243,400,5,0,5,ENERGY STAR Certified,Green Seal Certified,1,4
5993,5994,Non-Eco Microwave,Generic,713,"Steel, plastic, glass",750,Train,50,242,2,1,1,No Certification,No Certification,0,1
5994,5995,Non-Eco Microwave,Samsung,1459,"Steel, plastic, glass",117,Truck,463,27,3,0,1,No Certification,No Certification,0,3
5995,5996,Non-Eco Microwave,Panasonic,96,"Steel, plastic",139,Truck,1714,400,5,0,3,No Certification,Energy Star Certified,1,4
5996,5997,Non-Eco Microwave,Sony,60,"Plastic, aluminum",144,Ship,2000,119,5,0,4,EPEAT Certified,Energy Star Certified,1,5
5997,5998,Non-Eco Microwave,Philips,552,"Steel, plastic, copper, aluminum",346,Truck,1013,242,5,13,4,ENERGY STAR Certified,EcoLogo Certified,0,2
5998,5999,Non-Eco Microwave,Generic,277,"Steel, plastic",750,Truck,311,125,4,0,1,No Certification,No Certification,1,1
5999,6000,Non-Eco Microwave,Whirlpool,669,"Steel, plastic, copper, aluminum",438,Train,906,141,5,13,1,No Certification,EcoLogo Certified,0,4
6000,6001,Non-Eco Microwave,Maytag,734,"Steel, aluminum",450,Ship,1123,191,2,1,1,No Certification,No Certification,0,3
6001,6002,Non-Eco Microwave,Generic,159,"Steel, aluminum",154,Truck,757,45,5,0,4,ENERGY STAR Certified,Energy Star Certified,0,4
6002,6003,Non-Eco Microwave,Generic,60,"Steel, aluminum",66,Airplane,50,122,4,1,4,No Certification,No Certification,0,1
6003,6004,Non-Eco Microwave,Samsung,541,"Plastic, glass, copper, aluminum",533,Ship,1162,267,5,13,2,No Certification,Green Seal Certified,0,5
6004,6005,Non-Eco Microwave,Sony,230,"Steel, plastic",102,Truck,109,119,4,0,3,RoHS Compliant,Energy Star Certified,1,2
6005,6006,Non-Eco Microwave,Generic,750,"Steel, plastic, glass",440,Truck,50,133,1,0,1,No Certification,No Certification,0,2
6006,6007,Non-Eco Microwave,Whirlpool,60,"Steel, plastic, copper, aluminum",41,Truck,861,233,4,1,4,EPEAT Certified,Energy Star Certified,1,4
6007,6008,Non-Eco Microwave,Generic,1500,"Steel, plastic, glass",750,Truck,50,96,1,0,1,No Certification,No Certification,0,1
6008,6009,Non-Eco Microwave,Generic,901,"Steel, aluminum",98,Truck,201,131,1,15,3,Energy Star Certified,No Certification,0,3
6009,6010,Non-Eco Microwave,Philips,601,"Steel, plastic, glass",450,Ship,839,124,5,2,4,Cradle to Cradle Certified,Green Seal Certified,0,3
6010,6011,Non-Eco Microwave,Philips,481,"Steel, plastic, glass",77,Train,700,152,5,0,1,ENERGY STAR Certified,Energy Star Certified,0,5
6011,6012,Non-Eco Microwave,Sony,60,"Plastic, aluminum",70,Airplane,94,398,5,0,4,EPEAT Certified,Green Seal Certified,1,4
6012,6013,Non-Eco Microwave,Maytag,60,"Plastic, aluminum",215,Ship,1555,215,4,10,5,ENERGY STAR Certified,Energy Star Certified,0,5
6013,6014,Non-Eco Microwave,Bosch,482,"Steel, plastic, copper, aluminum",371,Ship,783,218,1,11,1,ENERGY STAR Certified,Green Seal Certified,0,2
6014,6015,Non-Eco Microwave,Generic,1271,"Steel, plastic, copper",750,Truck,50,201,2,13,1,Green Seal Certified,No Certification,0,3
6015,6016,Non-Eco Microwave,Generic,1341,"Steel, plastic",750,Truck,145,122,1,0,1,No Certification,No Certification,0,1
6016,6017,Non-Eco Microwave,Sony,60,"Steel, plastic, copper, aluminum",67,Ship,1094,367,4,0,4,ENERGY STAR Certified,Green Seal Certified,1,5
6017,6018,Non-Eco Microwave,Samsung,60,"Steel, plastic",92,Ship,50,143,3,15,3,No Certification,No Certification,1,2
6018,6019,Non-Eco Microwave,Panasonic,677,"Steel, plastic, copper, aluminum",750,Ship,588,142,1,0,3,ENERGY STAR Certified,Energy Star Certified,1,2
6019,6020,Non-Eco Microwave,Maytag,356,"Steel, plastic, copper, aluminum",372,Train,1199,210,5,9,4,Cradle to Cradle Certified,EcoLogo Certified,1,5
6020,6021,Non-Eco Microwave,Samsung,60,"Plastic, glass, copper, aluminum",138,Ship,72,98,5,1,4,No Certification,Energy Star Certified,1,5
6021,6022,Non-Eco Microwave,Maytag,467,"Steel, plastic, copper, aluminum",357,Train,1141,224,4,7,4,Cradle to Cradle Certified,EcoLogo Certified,0,4
6022,6023,Non-Eco Microwave,Generic,162,"Steel, plastic",595,Train,63,73,4,0,1,ENERGY STAR Certified,No Certification,0,1
6023,6024,Non-Eco Microwave,Generic,1276,"Steel, aluminum",540,Truck,50,130,1,0,1,No Certification,No Certification,0,1
6024,6025,Non-Eco Microwave,HP,60,"Plastic, aluminum",112,Ship,2000,400,5,0,4,Energy Star Certified,Energy Star Certified,1,5
6025,6026,Non-Eco Microwave,LG,982,"Steel, plastic, copper, aluminum",130,Ship,675,180,5,0,1,ENERGY STAR Certified,Green Seal Certified,0,4
6026,6027,Non-Eco Microwave,Generic,809,"Steel, plastic, copper, aluminum",273,Train,631,194,3,15,3,ENERGY STAR Certified,No Certification,0,3
6027,6028,Non-Eco Microwave,Generic,60,"Steel, plastic, copper, aluminum",162,Ship,1529,150,5,0,4,No Certification,Energy Star Certified,0,5
6028,6029,Non-Eco Microwave,Generic,571,"Steel, plastic, glass",510,Train,50,145,1,12,2,No Certification,No Certification,0,1
6029,6030,Non-Eco Microwave,Maytag,189,"Steel, plastic, copper",82,Airplane,434,167,4,0,4,No Certification,Energy Star Certified,1,4
6030,6031,Non-Eco Microwave,Generic,981,"Steel, plastic",750,Truck,50,75,1,1,1,No Certification,No Certification,0,2
6031,6032,Non-Eco Microwave,Generic,831,"Steel, plastic",750,Truck,50,154,1,1,1,No Certification,No Certification,0,1
6032,6033,Non-Eco Microwave,Generic,1308,"Steel, plastic, glass",750,Truck,542,174,2,0,1,No Certification,No Certification,0,1
6033,6034,Non-Eco Microwave,Philips,60,"Steel, aluminum",640,Truck,528,284,3,1,4,RoHS Compliant,Energy Star Certified,0,3
6034,6035,Non-Eco Microwave,Generic,110,"Steel, plastic, glass",61,Truck,285,93,4,0,3,Cradle to Cradle Certified,EcoLabel Certified,0,2
6035,6036,Non-Eco Microwave,Philips,1500,"Plastic, aluminum",319,Truck,50,179,4,1,4,No Certification,No Certification,1,2
6036,6037,Non-Eco Microwave,Generic,826,"Steel, plastic, copper",365,Truck,147,144,3,0,1,ENERGY STAR Certified,Green Seal Certified,0,1
6037,6038,Non-Eco Microwave,Generic,550,"Steel, plastic, copper, aluminum",750,Truck,968,157,2,12,1,Green Seal Certified,No Certification,0,1
6038,6039,Non-Eco Microwave,Bosch,723,"Glass, tungsten",85,Truck,640,63,3,0,1,EcoLogo Certified,Green Seal Certified,0,2
6039,6040,Non-Eco Microwave,Samsung,848,"Steel, plastic",697,Truck,314,157,1,0,1,No Certification,No Certification,0,1
6040,6041,Non-Eco Microwave,Generic,762,"Glass, tungsten",750,Ship,50,151,1,0,1,No Certification,No Certification,0,1
6041,6042,Non-Eco Microwave,HP,142,"Steel, plastic, glass",746,Truck,480,138,2,0,3,No Certification,No Certification,0,5
6042,6043,Non-Eco Microwave,Panasonic,70,"Steel, plastic, copper",59,Airplane,881,131,5,0,5,Energy Star Certified,Energy Star Certified,1,4
6043,6044,Non-Eco Microwave,Generic,84,"Glass, tungsten",86,Train,928,127,4,0,3,EPEAT Certified,Green Seal Certified,1,5
6044,6045,Non-Eco Microwave,Maytag,578,"Steel, plastic, copper, aluminum",294,Train,843,214,3,8,1,Cradle to Cradle Certified,Green Seal Certified,0,4
6045,6046,Non-Eco Microwave,Generic,792,"Steel, plastic, glass",748,Truck,96,64,1,1,1,No Certification,No Certification,0,1
6046,6047,Non-Eco Microwave,Generic,1237,"Steel, plastic, glass",673,Truck,50,188,1,1,1,No Certification,No Certification,0,2
6047,6048,Non-Eco Microwave,Philips,451,"Steel, plastic, copper, aluminum",435,Truck,848,143,2,0,3,ENERGY STAR Certified,EcoLogo Certified,0,1
6048,6049,Non-Eco Microwave,Panasonic,300,"Steel, plastic",89,Airplane,1562,103,5,0,4,EPEAT Certified,EcoLabel Certified,1,5
6049,6050,Non-Eco Microwave,Generic,66,"Plastic, glass, copper, aluminum",520,Truck,448,63,2,1,1,No Certification,No Certification,0,1
6050,6051,Non-Eco Microwave,Bosch,1298,"Steel, plastic",750,Truck,50,93,1,0,2,No Certification,No Certification,0,2
6051,6052,Non-Eco Microwave,Sony,60,"Plastic, glass, copper, aluminum",95,Ship,1115,400,5,1,5,RoHS Compliant,Green Seal Certified,1,5
6052,6053,Non-Eco Microwave,Maytag,605,"Steel, plastic, copper, aluminum",487,Train,844,175,3,0,3,RoHS Compliant,Energy Star Certified,1,2
6053,6054,Non-Eco Microwave,Generic,780,"Steel, plastic, copper, aluminum",591,Truck,149,147,2,10,1,No Certification,No Certification,0,3
6054,6055,Non-Eco Microwave,HP,187,"Steel, plastic, copper",109,Truck,199,134,5,0,3,RoHS Compliant,Energy Star Certified,1,5
6055,6056,Non-Eco Microwave,Generic,734,"Steel, plastic, copper",750,Truck,237,178,3,0,1,No Certification,No Certification,0,3
6056,6057,Non-Eco Microwave,Generic,1243,"Steel, plastic, glass",80,Truck,326,80,4,0,3,ENERGY STAR Certified,Energy Star Certified,0,4
6057,6058,Non-Eco Microwave,Generic,141,"Steel, plastic, glass",679,Ship,50,184,2,1,3,No Certification,No Certification,0,5
6058,6059,Non-Eco Microwave,Generic,1217,"Steel, aluminum",730,Truck,50,101,1,0,1,No Certification,No Certification,0,1
6059,6060,Non-Eco Microwave,Maytag,378,"Steel, plastic",312,Truck,51,87,4,1,1,No Certification,No Certification,0,3
6060,6061,Non-Eco Microwave,Generic,981,"Steel, aluminum",595,Truck,50,124,2,0,1,No Certification,No Certification,0,1
6061,6062,Non-Eco Microwave,Panasonic,100,"Plastic, aluminum",79,Truck,853,172,5,0,4,No Certification,EcoLogo Certified,1,4
6062,6063,Non-Eco Microwave,Generic,897,"Steel, plastic",747,Truck,148,135,4,0,1,No Certification,No Certification,0,3
6063,6064,Non-Eco Microwave,Philips,646,"Steel, plastic, glass",422,Ship,860,187,1,11,1,ENERGY STAR Certified,Green Seal Certified,0,4
6064,6065,Non-Eco Microwave,Panasonic,596,"Steel, plastic, glass",102,Ship,742,238,4,1,4,Cradle to Cradle Certified,No Certification,1,3
6065,6066,Non-Eco Microwave,Generic,179,"Plastic, glass, copper, aluminum",89,Ship,219,98,4,1,4,EcoLogo Certified,EcoLabel Certified,1,2
6066,6067,Non-Eco Microwave,Generic,60,"Steel, plastic, glass",69,Airplane,527,108,4,0,4,Cradle to Cradle Certified,Energy Star Certified,1,5
6067,6068,Non-Eco Microwave,Panasonic,120,"Plastic, aluminum",106,Truck,1741,400,5,0,5,EcoLogo Certified,EcoLogo Certified,1,5
6068,6069,Non-Eco Microwave,HP,65,"Steel, plastic",667,Airplane,50,150,1,0,1,EcoLogo Certified,Energy Star Certified,0,2
6069,6070,Non-Eco Microwave,Generic,866,"Steel, plastic, glass",652,Truck,320,64,2,1,1,No Certification,Green Seal Certified,0,3
6070,6071,Non-Eco Microwave,Generic,121,"Plastic, aluminum",39,Ship,1883,400,5,0,4,EPEAT Certified,EcoLogo Certified,0,5
6071,6072,Non-Eco Microwave,Sony,1091,"Glass, tungsten",620,Truck,97,107,2,1,1,No Certification,No Certification,0,4
6072,6073,Non-Eco Microwave,Generic,1277,"Steel, plastic, glass",750,Truck,50,138,1,0,1,RoHS Compliant,No Certification,0,2
6073,6074,Non-Eco Microwave,Generic,650,"Steel, plastic, glass",265,Ship,50,161,3,15,1,ENERGY STAR Certified,No Certification,0,2
6074,6075,Non-Eco Microwave,Generic,1500,"Steel, plastic",93,Truck,50,123,2,1,1,No Certification,No Certification,0,3
6075,6076,Non-Eco Microwave,Philips,575,"Steel, plastic, glass",91,Airplane,1047,250,5,0,4,RoHS Compliant,No Certification,1,2
6076,6077,Non-Eco Microwave,Generic,845,"Steel, plastic, glass",750,Ship,135,143,1,1,1,No Certification,No Certification,0,1
6077,6078,Non-Eco Microwave,Generic,1205,"Steel, plastic",437,Truck,50,141,1,1,1,No Certification,No Certification,0,1
6078,6079,Non-Eco Microwave,LG,410,"Plastic, aluminum",69,Truck,560,400,5,0,4,EPEAT Certified,EcoLogo Certified,1,4
6079,6080,Non-Eco Microwave,LG,426,"Steel, plastic, copper, aluminum",45,Airplane,889,400,5,13,5,EcoLogo Certified,Energy Star Certified,1,5
6080,6081,Non-Eco Microwave,Bosch,405,"Steel, plastic, copper, aluminum",256,Train,935,216,3,10,1,Cradle to Cradle Certified,EcoLogo Certified,0,2
6081,6082,Non-Eco Microwave,Sony,102,"Plastic, aluminum",104,Truck,50,105,5,0,4,No Certification,Energy Star Certified,1,5
6082,6083,Non-Eco Microwave,Whirlpool,1067,"Steel, plastic",433,Truck,50,103,1,0,1,No Certification,EcoLabel Certified,0,1
6083,6084,Non-Eco Microwave,Generic,104,"Steel, plastic, copper",71,Ship,982,75,4,0,2,No Certification,Energy Star Certified,0,3
6084,6085,Non-Eco Microwave,Samsung,962,"Steel, plastic, copper, aluminum",351,Truck,139,112,5,0,4,Cradle to Cradle Certified,Green Seal Certified,0,2
6085,6086,Non-Eco Microwave,Generic,60,"Steel, plastic, glass",459,Ship,849,400,3,0,4,ENERGY STAR Certified,No Certification,0,2
6086,6087,Non-Eco Microwave,Dell,543,"Plastic, glass, copper, aluminum",351,Ship,778,245,5,12,4,RoHS Compliant,EcoLabel Certified,1,5
6087,6088,Non-Eco Microwave,Philips,60,"Plastic, aluminum",114,Airplane,1046,332,5,1,4,ENERGY STAR Certified,EcoLogo Certified,1,5
6088,6089,Non-Eco Microwave,Dell,172,"Plastic, glass, copper, aluminum",750,Truck,331,68,3,1,1,No Certification,No Certification,0,1
6089,6090,Non-Eco Microwave,Generic,73,"Plastic, glass, copper, aluminum",122,Truck,1477,85,5,0,4,EcoLogo Certified,No Certification,0,5
6090,6091,Non-Eco Microwave,Generic,546,"Steel, plastic",744,Truck,186,125,2,0,1,No Certification,No Certification,0,1
6091,6092,Non-Eco Microwave,Panasonic,539,"Plastic, aluminum",30,Train,625,107,5,0,5,No Certification,Green Seal Certified,1,5
6092,6093,Non-Eco Microwave,HP,60,"Plastic, glass, copper, aluminum",30,Ship,1618,398,5,0,5,ENERGY STAR Certified,Energy Star Certified,1,4
6093,6094,Non-Eco Microwave,Generic,716,"Steel, plastic",750,Truck,50,151,1,1,1,No Certification,No Certification,0,1
6094,6095,Non-Eco Microwave,Generic,908,"Steel, plastic",748,Truck,50,178,1,0,1,No Certification,No Certification,0,2
6095,6096,Non-Eco Microwave,HP,60,"Plastic, glass, copper, aluminum",37,Airplane,1719,177,4,0,4,RoHS Compliant,Energy Star Certified,1,5
6096,6097,Non-Eco Microwave,Generic,1043,"Steel, plastic, copper, aluminum",567,Airplane,902,78,1,1,2,No Certification,Green Seal Certified,0,2
6097,6098,Non-Eco Microwave,LG,425,"Plastic, glass, copper, aluminum",258,Ship,650,200,5,15,3,RoHS Compliant,EcoLogo Certified,1,5
6098,6099,Non-Eco Microwave,Generic,1134,"Steel, plastic",644,Truck,50,179,2,0,1,No Certification,No Certification,0,1
6099,6100,Non-Eco Microwave,Generic,173,"Plastic, aluminum",393,Ship,1851,132,3,0,1,No Certification,No Certification,0,2
6100,6101,Non-Eco Microwave,Generic,134,"Steel, plastic",88,Truck,369,136,5,0,3,No Certification,Energy Star Certified,1,4
6101,6102,Non-Eco Microwave,LG,1227,"Steel, plastic, copper",696,Truck,405,35,1,0,1,EPEAT Certified,Green Seal Certified,0,1
6102,6103,Non-Eco Microwave,Whirlpool,71,"Plastic, aluminum",401,Truck,469,133,5,0,4,Energy Star Certified,No Certification,1,5
6103,6104,Non-Eco Microwave,Sony,1186,"Plastic, glass, copper, aluminum",736,Truck,671,94,3,1,1,No Certification,No Certification,0,2
6104,6105,Non-Eco Microwave,Generic,1500,"Steel, aluminum",441,Ship,561,80,2,1,1,No Certification,No Certification,0,1
6105,6106,Non-Eco Microwave,Dell,60,"Steel, plastic, glass",684,Truck,534,400,3,0,4,No Certification,Energy Star Certified,0,3
6106,6107,Non-Eco Microwave,Generic,796,"Steel, plastic",662,Ship,133,170,2,1,1,No Certification,No Certification,0,2
6107,6108,Non-Eco Microwave,Maytag,60,"Plastic, glass, copper, aluminum",395,Ship,1048,61,1,0,4,RoHS Compliant,No Certification,0,5
6108,6109,Non-Eco Microwave,Generic,961,"Steel, plastic, glass",406,Truck,540,177,1,0,4,ENERGY STAR Certified,EcoLabel Certified,0,2
6109,6110,Non-Eco Microwave,Dell,60,"Plastic, glass, copper, aluminum",378,Ship,888,169,5,0,4,ENERGY STAR Certified,Energy Star Certified,0,5
6110,6111,Non-Eco Microwave,Maytag,459,"Steel, aluminum",349,Truck,905,400,1,0,4,Cradle to Cradle Certified,Green Seal Certified,0,5
6111,6112,Non-Eco Microwave,Generic,131,"Plastic, glass, copper, aluminum",693,Truck,50,60,1,0,1,Energy Star Certified,No Certification,0,3
6112,6113,Non-Eco Microwave,Generic,900,"Steel, aluminum",750,Truck,50,106,1,0,1,No Certification,No Certification,0,2
6113,6114,Non-Eco Microwave,Dell,94,"Plastic, aluminum",50,Ship,640,164,5,0,5,ENERGY STAR Certified,Energy Star Certified,0,2
6114,6115,Non-Eco Microwave,LG,1044,"Plastic, glass, copper, aluminum",654,Truck,358,166,2,1,1,Energy Star Certified,No Certification,1,1
6115,6116,Non-Eco Microwave,Samsung,62,"Steel, plastic, copper, aluminum",439,Ship,1150,150,5,0,4,Cradle to Cradle Certified,Green Seal Certified,0,2
6116,6117,Non-Eco Microwave,Generic,154,"Steel, aluminum",750,Ship,50,163,2,0,3,No Certification,No Certification,0,4
6117,6118,Non-Eco Microwave,Panasonic,102,"Steel, plastic, glass",623,Truck,279,98,1,1,4,No Certification,Green Seal Certified,0,3
6118,6119,Non-Eco Microwave,Samsung,736,"Steel, plastic, glass",633,Train,623,79,2,1,3,No Certification,Green Seal Certified,0,3
6119,6120,Non-Eco Microwave,Whirlpool,713,"Plastic, glass, copper, aluminum",93,Truck,1143,54,4,0,1,ENERGY STAR Certified,EcoLogo Certified,0,1
6120,6121,Non-Eco Microwave,Bosch,60,"Steel, plastic",527,Ship,360,112,3,0,4,Cradle to Cradle Certified,Green Seal Certified,1,5
6121,6122,Non-Eco Microwave,Sony,90,"Plastic, aluminum",357,Ship,860,381,3,1,5,ENERGY STAR Certified,No Certification,0,2
6122,6123,Non-Eco Microwave,Generic,638,"Steel, plastic, glass",460,Truck,565,116,1,0,1,No Certification,EcoLabel Certified,0,1
6123,6124,Non-Eco Microwave,Generic,1397,"Steel, plastic, glass",606,Truck,171,87,1,1,1,No Certification,No Certification,0,1
